Date,Time,Traffic Volume,Average Speed (km-h),Occupancy Rate (%),Temperature,Precipitation (mm),Wind Speed (km-h),Visibility (km),Hour of Day,Incident Type,Incident Duration (min),Location_Agra,Location_Allahabad,Location_Bareilly,Location_Faizabad,Location_Ghaziabad,Location_Gorakhpur,Location_Kanpur,Location_Lucknow,Location_Mathura,Location_Varanasi,Day of Week_Friday,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Hour,Day,Month,Year,Traffic_Lag_1,Traffic_Lag_2,Traffic_Lag_3
2023-12-03,20:00:00,0.0975609756097561,69,89,0.24390243902439027,0.0,15,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,3,12,2023,0.10731707317073169,0.11707317073170731,0.08292682926829267
2023-12-03,23:00:00,0.058536585365853655,74,64,0.21951219512195122,0.0,10,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,3,12,2023,0.0975609756097561,0.10731707317073169,0.11707317073170731
2023-12-04,08:00:00,0.08780487804878048,66,76,0.19512195121951223,1.0,13,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,12,2023,0.058536585365853655,0.0975609756097561,0.10731707317073169
2023-12-04,12:00:00,0.12195121951219512,56,81,0.29268292682926833,0.0,15,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,4,12,2023,0.08780487804878048,0.058536585365853655,0.0975609756097561
2023-12-04,16:00:00,0.1121951219512195,61,86,0.3414634146341464,2.0,17,7,16,Heavy Traffic,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,4,12,2023,0.12195121951219512,0.08780487804878048,0.058536585365853655
2023-12-04,20:00:00,0.10243902439024391,71,91,0.2682926829268293,0.0,16,6,20,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,4,12,2023,0.1121951219512195,0.12195121951219512,0.08780487804878048
2023-12-04,23:00:00,0.06341463414634146,76,66,0.24390243902439027,0.0,11,9,23,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,4,12,2023,0.10243902439024391,0.1121951219512195,0.12195121951219512
2023-12-05,08:00:00,0.09268292682926829,68,78,0.21951219512195122,1.0,14,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5,12,2023,0.06341463414634146,0.10243902439024391,0.1121951219512195
2023-12-05,12:00:00,0.12682926829268293,58,83,0.3170731707317074,0.0,16,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,5,12,2023,0.09268292682926829,0.06341463414634146,0.10243902439024391
2023-12-05,16:00:00,0.11707317073170731,63,88,0.36585365853658547,2.0,18,8,16,Accident,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5,12,2023,0.12682926829268293,0.09268292682926829,0.06341463414634146
2023-12-05,20:00:00,0.10731707317073169,73,93,0.29268292682926833,0.0,17,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,5,12,2023,0.11707317073170731,0.12682926829268293,0.09268292682926829
2023-12-05,23:00:00,0.06829268292682927,78,68,0.2682926829268293,0.0,12,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,5,12,2023,0.10731707317073169,0.11707317073170731,0.12682926829268293
2023-12-06,08:00:00,0.0975609756097561,70,80,0.24390243902439027,1.0,15,9,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,12,2023,0.06829268292682927,0.10731707317073169,0.11707317073170731
2023-12-06,12:00:00,0.13170731707317074,60,85,0.3414634146341464,0.0,17,10,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,12,2023,0.0975609756097561,0.06829268292682927,0.10731707317073169
2023-12-06,16:00:00,0.12195121951219512,65,90,0.3902439024390244,2.0,19,8,16,Heavy Traffic,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,6,12,2023,0.13170731707317074,0.0975609756097561,0.06829268292682927
2023-12-06,20:00:00,0.1121951219512195,75,95,0.3170731707317074,0.0,18,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,6,12,2023,0.12195121951219512,0.13170731707317074,0.0975609756097561
2023-12-06,23:00:00,0.07317073170731708,80,70,0.29268292682926833,0.0,13,9,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,6,12,2023,0.1121951219512195,0.12195121951219512,0.13170731707317074
2023-12-07,08:00:00,0.10243902439024391,72,82,0.2682926829268293,1.0,16,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,7,12,2023,0.07317073170731708,0.1121951219512195,0.12195121951219512
2023-12-07,12:00:00,0.13658536585365852,62,87,0.36585365853658547,0.0,18,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,7,12,2023,0.10243902439024391,0.07317073170731708,0.1121951219512195
2023-12-07,16:00:00,0.12682926829268293,67,92,0.41463414634146345,2.0,20,8,16,Accident,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,7,12,2023,0.13658536585365852,0.10243902439024391,0.07317073170731708
2023-12-07,20:00:00,0.11707317073170731,77,97,0.3414634146341464,0.0,19,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,7,12,2023,0.12682926829268293,0.13658536585365852,0.10243902439024391
2023-12-07,23:00:00,0.07804878048780486,82,72,0.3170731707317074,0.0,14,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,7,12,2023,0.11707317073170731,0.12682926829268293,0.13658536585365852
2023-12-08,08:00:00,0.10731707317073169,74,84,0.29268292682926833,1.0,17,9,8,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,8,12,2023,0.07804878048780486,0.11707317073170731,0.12682926829268293
2023-12-08,12:00:00,0.14146341463414633,64,89,0.3902439024390244,0.0,19,10,12,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,8,12,2023,0.10731707317073169,0.07804878048780486,0.11707317073170731
2023-12-08,16:00:00,0.13170731707317074,69,94,0.4390243902439025,2.0,21,8,16,Heavy Traffic,55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,8,12,2023,0.14146341463414633,0.10731707317073169,0.07804878048780486
2023-12-08,20:00:00,0.12195121951219512,79,99,0.36585365853658547,0.0,20,7,20,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,8,12,2023,0.13170731707317074,0.14146341463414633,0.10731707317073169
2023-12-08,23:00:00,0.08292682926829267,84,74,0.3414634146341464,0.0,15,9,23,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,8,12,2023,0.12195121951219512,0.13170731707317074,0.14146341463414633
2023-12-09,08:00:00,0.1121951219512195,76,86,0.3170731707317074,1.0,18,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,9,12,2023,0.08292682926829267,0.12195121951219512,0.13170731707317074
2023-12-09,12:00:00,0.14634146341463414,66,91,0.41463414634146345,0.0,20,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,9,12,2023,0.1121951219512195,0.08292682926829267,0.12195121951219512
2023-12-09,16:00:00,0.13658536585365852,71,96,0.46341463414634154,2.0,22,8,16,Accident,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,9,12,2023,0.14634146341463414,0.1121951219512195,0.08292682926829267
2023-12-09,20:00:00,0.12682926829268293,81,101,0.3902439024390244,0.0,21,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,9,12,2023,0.13658536585365852,0.14634146341463414,0.1121951219512195
2023-12-09,23:00:00,0.08780487804878048,86,76,0.36585365853658547,0.0,16,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,9,12,2023,0.12682926829268293,0.13658536585365852,0.14634146341463414
2023-12-10,08:00:00,0.11707317073170731,78,88,0.3414634146341464,1.0,19,9,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,10,12,2023,0.08780487804878048,0.12682926829268293,0.13658536585365852
2023-12-10,12:00:00,0.15121951219512195,68,93,0.4390243902439025,0.0,21,10,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,10,12,2023,0.11707317073170731,0.08780487804878048,0.12682926829268293
2023-12-10,16:00:00,0.14146341463414633,73,98,0.4878048780487806,2.0,23,8,16,Heavy Traffic,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,10,12,2023,0.15121951219512195,0.11707317073170731,0.08780487804878048
2023-12-10,20:00:00,0.13170731707317074,83,103,0.41463414634146345,0.0,22,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10,12,2023,0.14146341463414633,0.15121951219512195,0.11707317073170731
2023-12-10,23:00:00,0.09268292682926829,88,78,0.3902439024390244,0.0,17,9,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,10,12,2023,0.13170731707317074,0.14146341463414633,0.15121951219512195
2023-12-11,08:00:00,0.12195121951219512,80,90,0.36585365853658547,1.0,20,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,11,12,2023,0.09268292682926829,0.13170731707317074,0.14146341463414633
2023-12-11,12:00:00,0.15609756097560976,70,95,0.46341463414634154,0.0,22,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,11,12,2023,0.12195121951219512,0.09268292682926829,0.13170731707317074
2023-12-11,16:00:00,0.14634146341463414,75,100,0.5121951219512195,2.0,24,8,16,Accident,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,11,12,2023,0.15609756097560976,0.12195121951219512,0.09268292682926829
2023-12-11,20:00:00,0.13658536585365852,85,105,0.4390243902439025,0.0,23,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,11,12,2023,0.14634146341463414,0.15609756097560976,0.12195121951219512
2023-12-11,23:00:00,0.0975609756097561,90,80,0.41463414634146345,0.0,18,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,11,12,2023,0.13658536585365852,0.14634146341463414,0.15609756097560976
2023-12-12,08:00:00,0.12682926829268293,82,92,0.3902439024390244,1.0,21,9,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,12,12,2023,0.0975609756097561,0.13658536585365852,0.14634146341463414
2023-12-12,12:00:00,0.16097560975609757,72,97,0.4878048780487806,0.0,23,10,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,12,2023,0.12682926829268293,0.0975609756097561,0.13658536585365852
2023-12-12,16:00:00,0.15121951219512195,77,102,0.5365853658536586,2.0,25,8,16,Heavy Traffic,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,12,2023,0.16097560975609757,0.12682926829268293,0.0975609756097561
2023-12-12,20:00:00,0.14146341463414633,87,107,0.46341463414634154,0.0,24,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,12,12,2023,0.15121951219512195,0.16097560975609757,0.12682926829268293
2023-12-12,23:00:00,0.10243902439024391,92,82,0.4390243902439025,0.0,19,9,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,12,12,2023,0.14146341463414633,0.15121951219512195,0.16097560975609757
2023-12-13,08:00:00,0.13170731707317074,84,94,0.41463414634146345,1.0,22,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,12,2023,0.10243902439024391,0.14146341463414633,0.15121951219512195
2023-12-13,12:00:00,0.16585365853658537,74,99,0.5121951219512195,0.0,24,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,12,2023,0.13170731707317074,0.10243902439024391,0.14146341463414633
2023-12-13,16:00:00,0.15609756097560976,79,104,0.5609756097560976,2.0,26,8,16,Accident,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,13,12,2023,0.16585365853658537,0.13170731707317074,0.10243902439024391
2023-12-13,20:00:00,0.14634146341463414,89,109,0.4878048780487806,0.0,25,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,13,12,2023,0.15609756097560976,0.16585365853658537,0.13170731707317074
2023-12-13,23:00:00,0.10731707317073169,94,84,0.46341463414634154,0.0,20,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,13,12,2023,0.14634146341463414,0.15609756097560976,0.16585365853658537
2023-12-14,08:00:00,0.13658536585365852,86,96,0.4390243902439025,1.0,23,9,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,14,12,2023,0.10731707317073169,0.14634146341463414,0.15609756097560976
2023-12-14,12:00:00,0.17073170731707318,76,101,0.5365853658536586,0.0,25,10,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,14,12,2023,0.13658536585365852,0.10731707317073169,0.14634146341463414
2023-12-14,16:00:00,0.16097560975609757,81,106,0.5853658536585367,2.0,27,8,16,Heavy Traffic,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,14,12,2023,0.17073170731707318,0.13658536585365852,0.10731707317073169
2023-12-14,20:00:00,0.15121951219512195,91,111,0.5121951219512195,0.0,26,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,14,12,2023,0.16097560975609757,0.17073170731707318,0.13658536585365852
2023-12-14,23:00:00,0.1121951219512195,96,86,0.4878048780487806,0.0,21,9,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,14,12,2023,0.15121951219512195,0.16097560975609757,0.17073170731707318
2023-12-15,08:00:00,0.14146341463414633,88,98,0.46341463414634154,1.0,24,8,8,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,15,12,2023,0.1121951219512195,0.15121951219512195,0.16097560975609757
2023-12-15,12:00:00,0.175609756097561,78,103,0.5609756097560976,0.0,26,9,12,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,15,12,2023,0.14146341463414633,0.1121951219512195,0.15121951219512195
2023-12-15,16:00:00,0.16585365853658537,83,108,0.6097560975609757,2.0,28,8,16,Accident,65,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,15,12,2023,0.175609756097561,0.14146341463414633,0.1121951219512195
2023-12-15,20:00:00,0.15609756097560976,93,113,0.5365853658536586,0.0,27,7,20,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,15,12,2023,0.16585365853658537,0.175609756097561,0.14146341463414633
2023-12-15,23:00:00,0.11707317073170731,98,88,0.5121951219512195,0.0,22,10,23,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,15,12,2023,0.15609756097560976,0.16585365853658537,0.175609756097561
2023-12-16,08:00:00,0.14634146341463414,90,100,0.4878048780487806,1.0,25,9,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,16,12,2023,0.11707317073170731,0.15609756097560976,0.16585365853658537
2023-12-16,12:00:00,0.1804878048780488,80,105,0.5853658536585367,0.0,27,10,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,16,12,2023,0.14634146341463414,0.11707317073170731,0.15609756097560976
2023-12-16,16:00:00,0.17073170731707318,85,110,0.6341463414634146,2.0,29,8,16,Heavy Traffic,75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,16,12,2023,0.1804878048780488,0.14634146341463414,0.11707317073170731
2023-12-16,20:00:00,0.16097560975609757,95,115,0.5609756097560976,0.0,28,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,16,12,2023,0.17073170731707318,0.1804878048780488,0.14634146341463414
2023-12-16,23:00:00,0.12195121951219512,100,90,0.5365853658536586,0.0,23,9,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,16,12,2023,0.16097560975609757,0.17073170731707318,0.1804878048780488
2023-12-17,08:00:00,0.15121951219512195,92,102,0.5121951219512195,1.0,26,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,17,12,2023,0.12195121951219512,0.16097560975609757,0.17073170731707318
2023-12-17,12:00:00,0.18536585365853656,82,107,0.6097560975609757,0.0,28,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,17,12,2023,0.15121951219512195,0.12195121951219512,0.16097560975609757
2023-12-17,16:00:00,0.175609756097561,87,112,0.6585365853658537,2.0,30,8,16,Accident,70,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,17,12,2023,0.18536585365853656,0.15121951219512195,0.12195121951219512
2023-12-17,20:00:00,0.16585365853658537,97,117,0.5853658536585367,0.0,29,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,17,12,2023,0.175609756097561,0.18536585365853656,0.15121951219512195
2023-12-17,23:00:00,0.12682926829268293,102,92,0.5609756097560976,0.0,24,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,17,12,2023,0.16585365853658537,0.175609756097561,0.18536585365853656
2023-12-18,08:00:00,0.15609756097560976,94,104,0.5365853658536586,1.0,27,9,8,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,18,12,2023,0.12682926829268293,0.16585365853658537,0.175609756097561
2023-12-18,12:00:00,0.19024390243902436,84,109,0.6341463414634146,0.0,29,10,12,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,18,12,2023,0.15609756097560976,0.12682926829268293,0.16585365853658537
2023-12-18,16:00:00,0.1804878048780488,89,114,0.6829268292682927,2.0,31,8,16,Heavy Traffic,80,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,18,12,2023,0.19024390243902436,0.15609756097560976,0.12682926829268293
2023-12-18,20:00:00,0.17073170731707318,99,119,0.6097560975609757,0.0,30,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,18,12,2023,0.1804878048780488,0.19024390243902436,0.15609756097560976
2023-12-18,23:00:00,0.13170731707317074,104,94,0.5853658536585367,0.0,25,9,23,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,18,12,2023,0.17073170731707318,0.1804878048780488,0.19024390243902436
2023-12-19,08:00:00,0.16097560975609757,96,106,0.5609756097560976,1.0,28,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,19,12,2023,0.13170731707317074,0.17073170731707318,0.1804878048780488
2023-12-19,12:00:00,0.19512195121951217,86,111,0.6585365853658537,0.0,30,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,19,12,2023,0.16097560975609757,0.13170731707317074,0.17073170731707318
2023-12-19,16:00:00,0.18536585365853656,91,116,0.7073170731707318,2.0,32,8,16,Accident,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,19,12,2023,0.19512195121951217,0.16097560975609757,0.13170731707317074
2023-12-19,20:00:00,0.175609756097561,101,121,0.6341463414634146,0.0,31,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,19,12,2023,0.18536585365853656,0.19512195121951217,0.16097560975609757
2023-12-19,23:00:00,0.13658536585365852,106,96,0.6097560975609757,0.0,26,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,19,12,2023,0.175609756097561,0.18536585365853656,0.19512195121951217
2023-12-20,08:00:00,0.16585365853658537,98,108,0.5853658536585367,1.0,29,9,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,12,2023,0.13658536585365852,0.175609756097561,0.18536585365853656
2023-12-20,12:00:00,0.19999999999999998,88,113,0.6829268292682927,0.0,31,10,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,20,12,2023,0.16585365853658537,0.13658536585365852,0.175609756097561
2023-12-20,16:00:00,0.19024390243902436,93,118,0.7317073170731708,2.0,33,8,16,Heavy Traffic,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,20,12,2023,0.19999999999999998,0.16585365853658537,0.13658536585365852
2023-12-20,20:00:00,0.1804878048780488,103,123,0.6585365853658537,0.0,32,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,12,2023,0.19024390243902436,0.19999999999999998,0.16585365853658537
2023-12-20,23:00:00,0.14146341463414633,108,98,0.6341463414634146,0.0,27,9,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,20,12,2023,0.1804878048780488,0.19024390243902436,0.19999999999999998
2023-12-21,08:00:00,0.17073170731707318,100,110,0.6097560975609757,1.0,30,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,21,12,2023,0.14146341463414633,0.1804878048780488,0.19024390243902436
2023-12-21,12:00:00,0.2048780487804878,90,115,0.7073170731707318,0.0,32,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,21,12,2023,0.17073170731707318,0.14146341463414633,0.1804878048780488
2023-12-21,16:00:00,0.19512195121951217,95,120,0.7560975609756098,2.0,34,8,16,Accident,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,21,12,2023,0.2048780487804878,0.17073170731707318,0.14146341463414633
2023-12-21,20:00:00,0.18536585365853656,105,125,0.6829268292682927,0.0,33,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,21,12,2023,0.19512195121951217,0.2048780487804878,0.17073170731707318
2023-12-21,23:00:00,0.14634146341463414,110,100,0.6585365853658537,0.0,28,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,21,12,2023,0.18536585365853656,0.19512195121951217,0.2048780487804878
2023-12-22,08:00:00,0.175609756097561,102,112,0.6341463414634146,1.0,31,9,8,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,22,12,2023,0.14634146341463414,0.18536585365853656,0.19512195121951217
2023-12-22,12:00:00,0.2097560975609756,92,117,0.7317073170731708,0.0,33,10,12,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,22,12,2023,0.175609756097561,0.14634146341463414,0.18536585365853656
2023-12-22,16:00:00,0.19999999999999998,97,122,0.7804878048780488,2.0,35,8,16,Heavy Traffic,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,22,12,2023,0.2097560975609756,0.175609756097561,0.14634146341463414
2023-12-22,20:00:00,0.19024390243902436,107,127,0.7073170731707318,0.0,34,7,20,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,22,12,2023,0.19999999999999998,0.2097560975609756,0.175609756097561
2023-12-22,23:00:00,0.15121951219512195,112,102,0.6829268292682927,0.0,29,9,23,None,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,22,12,2023,0.19024390243902436,0.19999999999999998,0.2097560975609756
2023-12-23,08:00:00,0.1804878048780488,104,114,0.6585365853658537,1.0,32,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,23,12,2023,0.15121951219512195,0.19024390243902436,0.19999999999999998
2023-12-23,12:00:00,0.2146341463414634,94,119,0.7560975609756098,0.0,34,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,23,12,2023,0.1804878048780488,0.15121951219512195,0.19024390243902436
2023-12-23,16:00:00,0.2048780487804878,99,124,0.8048780487804879,2.0,36,8,16,Accident,85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,23,12,2023,0.2146341463414634,0.1804878048780488,0.15121951219512195
2023-12-23,20:00:00,0.19512195121951217,109,129,0.7317073170731708,0.0,35,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,23,12,2023,0.2048780487804878,0.2146341463414634,0.1804878048780488
2023-12-23,23:00:00,0.15609756097560976,114,104,0.7073170731707318,0.0,30,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,23,12,2023,0.19512195121951217,0.2048780487804878,0.2146341463414634
2023-12-24,08:00:00,0.18536585365853656,106,116,0.6829268292682927,1.0,33,9,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,24,12,2023,0.15609756097560976,0.19512195121951217,0.2048780487804878
2023-12-24,12:00:00,0.21951219512195122,96,121,0.7804878048780488,0.0,35,10,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,24,12,2023,0.18536585365853656,0.15609756097560976,0.19512195121951217
2023-12-24,16:00:00,0.2097560975609756,101,126,0.8292682926829269,2.0,37,8,16,Heavy Traffic,95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,24,12,2023,0.21951219512195122,0.18536585365853656,0.15609756097560976
2023-12-24,20:00:00,0.19999999999999998,111,131,0.7560975609756098,0.0,36,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,24,12,2023,0.2097560975609756,0.21951219512195122,0.18536585365853656
2023-12-24,23:00:00,0.16097560975609757,116,106,0.7317073170731708,0.0,31,9,23,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,24,12,2023,0.19999999999999998,0.2097560975609756,0.21951219512195122
2023-12-25,08:00:00,0.19024390243902436,108,118,0.7073170731707318,1.0,34,8,8,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,25,12,2023,0.16097560975609757,0.19999999999999998,0.2097560975609756
2023-12-25,12:00:00,0.22439024390243903,98,123,0.8048780487804879,0.0,36,9,12,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,25,12,2023,0.19024390243902436,0.16097560975609757,0.19999999999999998
2023-12-25,16:00:00,0.2146341463414634,103,128,0.853658536585366,2.0,38,8,16,Accident,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,25,12,2023,0.22439024390243903,0.19024390243902436,0.16097560975609757
2023-12-25,20:00:00,0.2048780487804878,113,133,0.7804878048780488,0.0,37,7,20,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,25,12,2023,0.2146341463414634,0.22439024390243903,0.19024390243902436
2023-12-25,23:00:00,0.16585365853658537,118,108,0.7560975609756098,0.0,32,10,23,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,25,12,2023,0.2048780487804878,0.2146341463414634,0.22439024390243903
2023-12-26,08:00:00,0.19512195121951217,110,120,0.7317073170731708,1.0,35,9,8,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,26,12,2023,0.16585365853658537,0.2048780487804878,0.2146341463414634
2023-12-26,12:00:00,0.22926829268292684,100,125,0.8292682926829269,0.0,37,10,12,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,26,12,2023,0.19512195121951217,0.16585365853658537,0.2048780487804878
